"case","period","daynight","mode","hours","percentExpected"
"maximum_90F","all","all","PASSIVE_VENT_COOL_DRY","302","4.961393132906194"
"maximum_90F","2026-01","all","PASSIVE_VENT_COOL_DRY","21","2.8225806451612905"
"maximum_90F","all","day","PASSIVE_VENT_COOL_DRY","268","8.801313628899836"
"maximum_90F","2026-01","day","PASSIVE_VENT_COOL_DRY","20","5.376344086021505"
"maximum_90F","all","night","PASSIVE_VENT_COOL_DRY","34","1.1176857330703485"
"maximum_90F","2026-01","night","PASSIVE_VENT_COOL_DRY","1","0.26881720430107525"
"maximum_90F","all","all","HEAT_MIN_VENT","97","1.5935600459996715"
"maximum_90F","2026-01","all","HEAT_MIN_VENT","3","0.4032258064516129"
"maximum_90F","all","night","HEAT_MIN_VENT","56","1.8408941485864563"
"maximum_90F","2026-01","night","HEAT_MIN_VENT","2","0.5376344086021505"
"maximum_90F","all","all","PASSIVE_VENT_COOL_HUMID","408","6.702809265648103"
"maximum_90F","2026-01","all","PASSIVE_VENT_COOL_HUMID","1","0.13440860215053763"
"maximum_90F","all","night","PASSIVE_VENT_COOL_HUMID","10","0.32873109796186717"
"maximum_90F","2026-01","night","PASSIVE_VENT_COOL_HUMID","1","0.26881720430107525"
"maximum_90F","all","day","HEAT_MIN_VENT","41","1.3464696223316912"
"maximum_90F","2026-01","day","HEAT_MIN_VENT","1","0.26881720430107525"
"maximum_90F","all","all","HEAT_VENT_HUMID","73","1.1992771480203712"
"maximum_90F","2026-01","all","HEAT_VENT_HUMID","3","0.4032258064516129"
"maximum_90F","all","day","HEAT_VENT_HUMID","49","1.6091954022988506"
"maximum_90F","2026-01","day","HEAT_VENT_HUMID","3","0.8064516129032258"
"maximum_90F","all","all","NEUTRAL_MIN_VENT","1021","16.773451618202728"
"maximum_90F","2026-01","all","NEUTRAL_MIN_VENT","1","0.13440860215053763"
"maximum_90F","all","night","NEUTRAL_MIN_VENT","420","13.806706114398422"
"maximum_90F","2026-01","night","NEUTRAL_MIN_VENT","1","0.26881720430107525"
"maximum_90F","all","all","MISSING_DATA","23","0.3778544438968293"
"maximum_90F","2026-01","all","MISSING_DATA","4","0.5376344086021505"
"maximum_90F","all","night","MISSING_DATA","18","0.591715976331361"
"maximum_90F","2026-01","night","MISSING_DATA","4","1.075268817204301"
"maximum_90F","all","all","ACTIVE_HUMIDIFICATION_LIKELY","96","1.5771315919172006"
"maximum_90F","2026-01","all","ACTIVE_HUMIDIFICATION_LIKELY","1","0.13440860215053763"
"maximum_90F","all","night","ACTIVE_HUMIDIFICATION_LIKELY","50","1.643655489809336"
"maximum_90F","2026-01","night","ACTIVE_HUMIDIFICATION_LIKELY","1","0.26881720430107525"
"maximum_90F","2026-02","all","HEAT_MAJOR_VENT_DRY","549","81.69642857142857"
"maximum_90F","2026-02","night","HEAT_MAJOR_VENT_DRY","295","87.79761904761905"
"maximum_90F","2026-02","day","HEAT_MAJOR_VENT_DRY","254","75.5952380952381"
"maximum_90F","2026-02","all","MISSING_DATA","10","1.4880952380952381"
"maximum_90F","all","day","MISSING_DATA","5","0.16420361247947454"
"maximum_90F","2026-02","day","MISSING_DATA","3","0.8928571428571429"
"maximum_90F","2026-02","all","PASSIVE_VENT_COOL_DRY","78","11.607142857142858"
"maximum_90F","2026-02","day","PASSIVE_VENT_COOL_DRY","70","20.833333333333332"
"maximum_90F","2026-02","all","ACTIVE_HUMIDIFICATION_LIKELY","14","2.0833333333333335"
"maximum_90F","all","day","ACTIVE_HUMIDIFICATION_LIKELY","46","1.5106732348111658"
"maximum_90F","2026-02","day","ACTIVE_HUMIDIFICATION_LIKELY","5","1.4880952380952381"
"maximum_90F","2026-02","night","ACTIVE_HUMIDIFICATION_LIKELY","9","2.6785714285714284"
"maximum_90F","2026-02","all","NEUTRAL_MIN_VENT","4","0.5952380952380952"
"maximum_90F","2026-02","night","NEUTRAL_MIN_VENT","4","1.1904761904761905"
"maximum_90F","all","all","PASSIVE_HUMIDIFY_OPPORTUNITY","259","4.254969607359947"
"maximum_90F","2026-02","all","PASSIVE_HUMIDIFY_OPPORTUNITY","10","1.4880952380952381"
"maximum_90F","all","night","PASSIVE_HUMIDIFY_OPPORTUNITY","162","5.325443786982248"
"maximum_90F","2026-02","night","PASSIVE_HUMIDIFY_OPPORTUNITY","10","2.9761904761904763"
"maximum_90F","2026-02","night","PASSIVE_VENT_COOL_DRY","8","2.380952380952381"
"maximum_90F","2026-02","night","MISSING_DATA","7","2.0833333333333335"
"maximum_90F","2026-02","all","HEAT_MIN_VENT","7","1.0416666666666667"
"maximum_90F","2026-02","day","HEAT_MIN_VENT","4","1.1904761904761905"
"maximum_90F","2026-02","night","HEAT_MIN_VENT","3","0.8928571428571429"
"maximum_90F","2026-03","all","HEAT_MAJOR_VENT_DRY","418","56.258411843876175"
"maximum_90F","2026-03","night","HEAT_MAJOR_VENT_DRY","211","56.8733153638814"
"maximum_90F","2026-03","day","HEAT_MAJOR_VENT_DRY","207","55.645161290322584"
"maximum_90F","2026-03","all","HEAT_MIN_VENT","10","1.3458950201884252"
"maximum_90F","2026-03","day","HEAT_MIN_VENT","9","2.4193548387096775"
"maximum_90F","2026-03","all","PASSIVE_VENT_COOL_DRY","74","9.959623149394348"
"maximum_90F","2026-03","day","PASSIVE_VENT_COOL_DRY","65","17.473118279569892"
"maximum_90F","2026-03","all","PASSIVE_HUMIDIFY_OPPORTUNITY","99","13.32436069986541"
"maximum_90F","all","day","PASSIVE_HUMIDIFY_OPPORTUNITY","97","3.1855500821018063"
"maximum_90F","2026-03","day","PASSIVE_HUMIDIFY_OPPORTUNITY","37","9.946236559139784"
"maximum_90F","all","all","PAD_INEFFECTIVE_DEHU_NEEDED","1699","27.911943486117956"
"maximum_90F","2026-03","all","PAD_INEFFECTIVE_DEHU_NEEDED","48","6.460296096904441"
"maximum_90F","all","night","PAD_INEFFECTIVE_DEHU_NEEDED","1181","38.823142669296516"
"maximum_90F","2026-03","night","PAD_INEFFECTIVE_DEHU_NEEDED","40","10.78167115902965"
"maximum_90F","2026-03","all","PASSIVE_VENT_COOL_HUMID","20","2.6917900403768504"
"maximum_90F","all","day","PASSIVE_VENT_COOL_HUMID","398","13.070607553366173"
"maximum_90F","2026-03","day","PASSIVE_VENT_COOL_HUMID","20","5.376344086021505"
"maximum_90F","2026-03","all","NEUTRAL_MIN_VENT","35","4.710632570659489"
"maximum_90F","2026-03","night","NEUTRAL_MIN_VENT","28","7.547169811320755"
"maximum_90F","2026-03","night","PASSIVE_HUMIDIFY_OPPORTUNITY","62","16.711590296495956"
"maximum_90F","2026-03","night","HEAT_MIN_VENT","1","0.2695417789757412"
"maximum_90F","2026-03","all","ACTIVE_HUMIDIFICATION_LIKELY","28","3.768506056527591"
"maximum_90F","2026-03","night","ACTIVE_HUMIDIFICATION_LIKELY","13","3.504043126684636"
"maximum_90F","2026-03","night","PASSIVE_VENT_COOL_DRY","9","2.4258760107816713"
"maximum_90F","all","day","NEUTRAL_MIN_VENT","601","19.73727422003284"
"maximum_90F","2026-03","day","NEUTRAL_MIN_VENT","7","1.881720430107527"
"maximum_90F","2026-03","day","ACTIVE_HUMIDIFICATION_LIKELY","15","4.032258064516129"
"maximum_90F","all","all","PAD_EFFECTIVE","23","0.3778544438968293"
"maximum_90F","2026-03","all","PAD_EFFECTIVE","11","1.4804845222072678"
"maximum_90F","all","night","PAD_EFFECTIVE","19","0.6245890861275477"
"maximum_90F","2026-03","night","PAD_EFFECTIVE","7","1.8867924528301887"
"maximum_90F","all","day","PAD_INEFFECTIVE_DEHU_NEEDED","518","17.011494252873565"
"maximum_90F","2026-03","day","PAD_INEFFECTIVE_DEHU_NEEDED","8","2.150537634408602"
"maximum_90F","all","day","PAD_EFFECTIVE","4","0.13136288998357964"
"maximum_90F","2026-03","day","PAD_EFFECTIVE","4","1.075268817204301"
"maximum_90F","2026-04","all","PAD_INEFFECTIVE_DEHU_NEEDED","45","6.25"
"maximum_90F","2026-04","night","PAD_INEFFECTIVE_DEHU_NEEDED","45","12.5"
"maximum_90F","2026-04","all","PASSIVE_HUMIDIFY_OPPORTUNITY","43","5.972222222222222"
"maximum_90F","2026-04","night","PASSIVE_HUMIDIFY_OPPORTUNITY","24","6.666666666666667"
"maximum_90F","2026-04","all","PASSIVE_VENT_COOL_DRY","62","8.61111111111111"
"maximum_90F","2026-04","day","PASSIVE_VENT_COOL_DRY","54","15"
"maximum_90F","2026-04","day","PASSIVE_HUMIDIFY_OPPORTUNITY","19","5.277777777777778"
"maximum_90F","2026-04","all","PASSIVE_VENT_COOL_HUMID","107","14.86111111111111"
"maximum_90F","2026-04","day","PASSIVE_VENT_COOL_HUMID","105","29.166666666666668"
"maximum_90F","2026-04","all","NEUTRAL_MIN_VENT","129","17.916666666666668"
"maximum_90F","2026-04","day","NEUTRAL_MIN_VENT","35","9.722222222222221"
"maximum_90F","2026-04","night","NEUTRAL_MIN_VENT","94","26.11111111111111"
"maximum_90F","2026-04","all","HEAT_VENT_HUMID","36","5"
"maximum_90F","2026-04","day","HEAT_VENT_HUMID","21","5.833333333333333"
"maximum_90F","2026-04","all","PAD_EFFECTIVE","4","0.5555555555555556"
"maximum_90F","2026-04","night","PAD_EFFECTIVE","4","1.1111111111111112"
"maximum_90F","2026-04","all","MISSING_DATA","4","0.5555555555555556"
"maximum_90F","2026-04","night","MISSING_DATA","4","1.1111111111111112"
"maximum_90F","2026-04","all","HEAT_MAJOR_VENT_DRY","234","32.5"
"maximum_90F","2026-04","night","HEAT_MAJOR_VENT_DRY","122","33.888888888888886"
"maximum_90F","2026-04","day","HEAT_MAJOR_VENT_DRY","112","31.11111111111111"
"maximum_90F","2026-04","all","ACTIVE_HUMIDIFICATION_LIKELY","19","2.638888888888889"
"maximum_90F","2026-04","night","ACTIVE_HUMIDIFICATION_LIKELY","19","5.277777777777778"
"maximum_90F","2026-04","night","PASSIVE_VENT_COOL_DRY","8","2.2222222222222223"
"maximum_90F","2026-04","all","HEAT_MIN_VENT","37","5.138888888888889"
"maximum_90F","2026-04","day","HEAT_MIN_VENT","14","3.888888888888889"
"maximum_90F","2026-04","night","PASSIVE_VENT_COOL_HUMID","2","0.5555555555555556"
"maximum_90F","all","night","HEAT_VENT_HUMID","24","0.7889546351084813"
"maximum_90F","2026-04","night","HEAT_VENT_HUMID","15","4.166666666666667"
"maximum_90F","2026-04","night","HEAT_MIN_VENT","23","6.388888888888889"
"maximum_90F","2026-05","all","HEAT_MAJOR_VENT_DRY","175","23.521505376344088"
"maximum_90F","2026-05","night","HEAT_MAJOR_VENT_DRY","78","20.967741935483872"
"maximum_90F","2026-05","day","HEAT_MAJOR_VENT_DRY","97","26.0752688172043"
"maximum_90F","2026-05","all","PASSIVE_VENT_COOL_DRY","53","7.123655913978495"
"maximum_90F","2026-05","day","PASSIVE_VENT_COOL_DRY","45","12.096774193548388"
"maximum_90F","2026-05","all","ACTIVE_HUMIDIFICATION_LIKELY","32","4.301075268817204"
"maximum_90F","2026-05","night","ACTIVE_HUMIDIFICATION_LIKELY","8","2.150537634408602"
"maximum_90F","2026-05","night","PASSIVE_VENT_COOL_DRY","8","2.150537634408602"
"maximum_90F","2026-05","all","NEUTRAL_MIN_VENT","171","22.983870967741936"
"maximum_90F","2026-05","day","NEUTRAL_MIN_VENT","85","22.849462365591396"
"maximum_90F","2026-05","day","ACTIVE_HUMIDIFICATION_LIKELY","24","6.451612903225806"
"maximum_90F","2026-05","all","PAD_EFFECTIVE","8","1.075268817204301"
"maximum_90F","2026-05","night","PAD_EFFECTIVE","8","2.150537634408602"
"maximum_90F","2026-05","all","PASSIVE_HUMIDIFY_OPPORTUNITY","72","9.67741935483871"
"maximum_90F","2026-05","night","PASSIVE_HUMIDIFY_OPPORTUNITY","52","13.978494623655914"
"maximum_90F","2026-05","day","PASSIVE_HUMIDIFY_OPPORTUNITY","20","5.376344086021505"
"maximum_90F","2026-05","all","PAD_INEFFECTIVE_DEHU_NEEDED","96","12.903225806451612"
"maximum_90F","2026-05","night","PAD_INEFFECTIVE_DEHU_NEEDED","87","23.387096774193548"
"maximum_90F","2026-05","night","NEUTRAL_MIN_VENT","86","23.118279569892472"
"maximum_90F","2026-05","all","HEAT_MIN_VENT","39","5.241935483870968"
"maximum_90F","2026-05","day","HEAT_MIN_VENT","12","3.225806451612903"
"maximum_90F","2026-05","all","PASSIVE_VENT_COOL_HUMID","65","8.736559139784946"
"maximum_90F","2026-05","night","PASSIVE_VENT_COOL_HUMID","7","1.881720430107527"
"maximum_90F","2026-05","all","HEAT_VENT_HUMID","31","4.166666666666667"
"maximum_90F","2026-05","night","HEAT_VENT_HUMID","9","2.4193548387096775"
"maximum_90F","2026-05","night","HEAT_MIN_VENT","27","7.258064516129032"
"maximum_90F","2026-05","day","PASSIVE_VENT_COOL_HUMID","58","15.591397849462366"
"maximum_90F","2026-05","all","MISSING_DATA","2","0.26881720430107525"
"maximum_90F","2026-05","night","MISSING_DATA","2","0.5376344086021505"
"maximum_90F","2026-05","day","HEAT_VENT_HUMID","22","5.913978494623656"
"maximum_90F","2026-05","day","PAD_INEFFECTIVE_DEHU_NEEDED","9","2.4193548387096775"
"maximum_90F","2026-06","all","PAD_INEFFECTIVE_DEHU_NEEDED","277","38.47222222222222"
"maximum_90F","2026-06","night","PAD_INEFFECTIVE_DEHU_NEEDED","224","62.22222222222222"
"maximum_90F","2026-06","all","PASSIVE_VENT_COOL_HUMID","122","16.944444444444443"
"maximum_90F","2026-06","day","PASSIVE_VENT_COOL_HUMID","122","33.888888888888886"
"maximum_90F","2026-06","all","NEUTRAL_MIN_VENT","285","39.583333333333336"
"maximum_90F","2026-06","day","NEUTRAL_MIN_VENT","158","43.888888888888886"
"maximum_90F","2026-06","day","PAD_INEFFECTIVE_DEHU_NEEDED","53","14.722222222222221"
"maximum_90F","2026-06","night","NEUTRAL_MIN_VENT","127","35.27777777777778"
"maximum_90F","2026-06","all","PASSIVE_VENT_COOL_DRY","10","1.3888888888888888"
"maximum_90F","2026-06","day","PASSIVE_VENT_COOL_DRY","10","2.7777777777777777"
"maximum_90F","2026-06","all","PASSIVE_HUMIDIFY_OPPORTUNITY","21","2.9166666666666665"
"maximum_90F","2026-06","day","PASSIVE_HUMIDIFY_OPPORTUNITY","12","3.3333333333333335"
"maximum_90F","2026-06","night","PASSIVE_HUMIDIFY_OPPORTUNITY","9","2.5"
"maximum_90F","2026-06","all","HEAT_VENT_HUMID","3","0.4166666666666667"
"maximum_90F","2026-06","day","HEAT_VENT_HUMID","3","0.8333333333333334"
"maximum_90F","2026-06","all","ACTIVE_HUMIDIFICATION_LIKELY","2","0.2777777777777778"
"maximum_90F","2026-06","day","ACTIVE_HUMIDIFICATION_LIKELY","2","0.5555555555555556"
"maximum_90F","2026-07","all","PAD_INEFFECTIVE_DEHU_NEEDED","497","66.8010752688172"
"maximum_90F","2026-07","night","PAD_INEFFECTIVE_DEHU_NEEDED","335","90.05376344086021"
"maximum_90F","2026-07","all","PASSIVE_VENT_COOL_HUMID","34","4.56989247311828"
"maximum_90F","2026-07","day","PASSIVE_VENT_COOL_HUMID","34","9.13978494623656"
"maximum_90F","2026-07","all","NEUTRAL_MIN_VENT","211","28.36021505376344"
"maximum_90F","2026-07","day","NEUTRAL_MIN_VENT","174","46.774193548387096"
"maximum_90F","2026-07","day","PAD_INEFFECTIVE_DEHU_NEEDED","162","43.54838709677419"
"maximum_90F","2026-07","night","NEUTRAL_MIN_VENT","37","9.946236559139784"
"maximum_90F","2026-07","all","MISSING_DATA","2","0.26881720430107525"
"maximum_90F","2026-07","day","MISSING_DATA","2","0.5376344086021505"
"maximum_90F","2026-08","all","PAD_INEFFECTIVE_DEHU_NEEDED","541","72.71505376344086"
"maximum_90F","2026-08","night","PAD_INEFFECTIVE_DEHU_NEEDED","331","88.97849462365592"
"maximum_90F","2026-08","all","NEUTRAL_MIN_VENT","142","19.086021505376344"
"maximum_90F","2026-08","night","NEUTRAL_MIN_VENT","36","9.67741935483871"
"maximum_90F","2026-08","all","PASSIVE_VENT_COOL_DRY","4","0.5376344086021505"
"maximum_90F","2026-08","day","PASSIVE_VENT_COOL_DRY","4","1.075268817204301"
"maximum_90F","2026-08","all","PASSIVE_HUMIDIFY_OPPORTUNITY","14","1.881720430107527"
"maximum_90F","2026-08","day","PASSIVE_HUMIDIFY_OPPORTUNITY","9","2.4193548387096775"
"maximum_90F","2026-08","day","PAD_INEFFECTIVE_DEHU_NEEDED","210","56.45161290322581"
"maximum_90F","2026-08","all","PASSIVE_VENT_COOL_HUMID","42","5.645161290322581"
"maximum_90F","2026-08","day","PASSIVE_VENT_COOL_HUMID","42","11.290322580645162"
"maximum_90F","2026-08","day","NEUTRAL_MIN_VENT","106","28.49462365591398"
"maximum_90F","2026-08","night","PASSIVE_HUMIDIFY_OPPORTUNITY","5","1.3440860215053763"
"maximum_90F","2026-08","all","HEAT_MIN_VENT","1","0.13440860215053763"
"maximum_90F","2026-08","day","HEAT_MIN_VENT","1","0.26881720430107525"
"maximum_90F","2026-09","all","PAD_INEFFECTIVE_DEHU_NEEDED","195","76.171875"
"maximum_90F","2026-09","night","PAD_INEFFECTIVE_DEHU_NEEDED","119","93.7007874015748"
"maximum_90F","2026-09","all","NEUTRAL_MIN_VENT","43","16.796875"
"maximum_90F","2026-09","day","NEUTRAL_MIN_VENT","36","27.906976744186046"
"maximum_90F","2026-09","day","PAD_INEFFECTIVE_DEHU_NEEDED","76","58.91472868217054"
"maximum_90F","2026-09","all","PASSIVE_VENT_COOL_HUMID","17","6.640625"
"maximum_90F","2026-09","day","PASSIVE_VENT_COOL_HUMID","17","13.178294573643411"
"maximum_90F","2026-09","all","MISSING_DATA","1","0.390625"
"maximum_90F","2026-09","night","MISSING_DATA","1","0.7874015748031497"
"maximum_90F","2026-09","night","NEUTRAL_MIN_VENT","7","5.511811023622047"
"margin_3F","all","all","HEAT_MAJOR_VENT_DRY","2086","34.26975521603417"
"margin_3F","2026-01","all","HEAT_MAJOR_VENT_DRY","710","95.43010752688173"
"margin_3F","all","night","HEAT_MAJOR_VENT_DRY","1068","35.108481262327416"
"margin_3F","2026-01","night","HEAT_MAJOR_VENT_DRY","362","97.31182795698925"
"margin_3F","all","day","HEAT_MAJOR_VENT_DRY","1018","33.431855500821015"
"margin_3F","2026-01","day","HEAT_MAJOR_VENT_DRY","348","93.54838709677419"
"margin_3F","all","all","PASSIVE_VENT_COOL_DRY","302","4.961393132906194"
"margin_3F","2026-01","all","PASSIVE_VENT_COOL_DRY","21","2.8225806451612905"
"margin_3F","all","day","PASSIVE_VENT_COOL_DRY","268","8.801313628899836"
"margin_3F","2026-01","day","PASSIVE_VENT_COOL_DRY","20","5.376344086021505"
"margin_3F","all","night","PASSIVE_VENT_COOL_DRY","34","1.1176857330703485"
"margin_3F","2026-01","night","PASSIVE_VENT_COOL_DRY","1","0.26881720430107525"
"margin_3F","all","all","HEAT_MIN_VENT","97","1.5935600459996715"
"margin_3F","2026-01","all","HEAT_MIN_VENT","3","0.4032258064516129"
"margin_3F","all","night","HEAT_MIN_VENT","56","1.8408941485864563"
"margin_3F","2026-01","night","HEAT_MIN_VENT","2","0.5376344086021505"
"margin_3F","all","all","PASSIVE_VENT_COOL_HUMID","408","6.702809265648103"
"margin_3F","2026-01","all","PASSIVE_VENT_COOL_HUMID","1","0.13440860215053763"
"margin_3F","all","night","PASSIVE_VENT_COOL_HUMID","10","0.32873109796186717"
"margin_3F","2026-01","night","PASSIVE_VENT_COOL_HUMID","1","0.26881720430107525"
"margin_3F","all","day","HEAT_MIN_VENT","41","1.3464696223316912"
"margin_3F","2026-01","day","HEAT_MIN_VENT","1","0.26881720430107525"
"margin_3F","all","all","HEAT_VENT_HUMID","73","1.1992771480203712"
"margin_3F","2026-01","all","HEAT_VENT_HUMID","3","0.4032258064516129"
"margin_3F","all","day","HEAT_VENT_HUMID","49","1.6091954022988506"
"margin_3F","2026-01","day","HEAT_VENT_HUMID","3","0.8064516129032258"
"margin_3F","all","all","NEUTRAL_MIN_VENT","477","7.83637259733859"
"margin_3F","2026-01","all","NEUTRAL_MIN_VENT","1","0.13440860215053763"
"margin_3F","all","night","NEUTRAL_MIN_VENT","133","4.372123602892834"
"margin_3F","2026-01","night","NEUTRAL_MIN_VENT","1","0.26881720430107525"
"margin_3F","all","all","MISSING_DATA","23","0.3778544438968293"
"margin_3F","2026-01","all","MISSING_DATA","4","0.5376344086021505"
"margin_3F","all","night","MISSING_DATA","18","0.591715976331361"
"margin_3F","2026-01","night","MISSING_DATA","4","1.075268817204301"
"margin_3F","all","all","ACTIVE_HUMIDIFICATION_LIKELY","80","1.3142763265976671"
"margin_3F","2026-01","all","ACTIVE_HUMIDIFICATION_LIKELY","1","0.13440860215053763"
"margin_3F","all","night","ACTIVE_HUMIDIFICATION_LIKELY","42","1.3806706114398422"
"margin_3F","2026-01","night","ACTIVE_HUMIDIFICATION_LIKELY","1","0.26881720430107525"
"margin_3F","2026-02","all","HEAT_MAJOR_VENT_DRY","549","81.69642857142857"
"margin_3F","2026-02","night","HEAT_MAJOR_VENT_DRY","295","87.79761904761905"
"margin_3F","2026-02","day","HEAT_MAJOR_VENT_DRY","254","75.5952380952381"
"margin_3F","2026-02","all","MISSING_DATA","10","1.4880952380952381"
"margin_3F","all","day","MISSING_DATA","5","0.16420361247947454"
"margin_3F","2026-02","day","MISSING_DATA","3","0.8928571428571429"
"margin_3F","2026-02","all","PASSIVE_VENT_COOL_DRY","78","11.607142857142858"
"margin_3F","2026-02","day","PASSIVE_VENT_COOL_DRY","70","20.833333333333332"
"margin_3F","2026-02","all","ACTIVE_HUMIDIFICATION_LIKELY","13","1.9345238095238095"
"margin_3F","all","day","ACTIVE_HUMIDIFICATION_LIKELY","38","1.2479474548440066"
"margin_3F","2026-02","day","ACTIVE_HUMIDIFICATION_LIKELY","5","1.4880952380952381"
"margin_3F","2026-02","night","ACTIVE_HUMIDIFICATION_LIKELY","8","2.380952380952381"
"margin_3F","2026-02","all","NEUTRAL_MIN_VENT","3","0.44642857142857145"
"margin_3F","2026-02","night","NEUTRAL_MIN_VENT","3","0.8928571428571429"
"margin_3F","all","all","PASSIVE_HUMIDIFY_OPPORTUNITY","172","2.8256941021849844"
"margin_3F","2026-02","all","PASSIVE_HUMIDIFY_OPPORTUNITY","9","1.3392857142857142"
"margin_3F","all","night","PASSIVE_HUMIDIFY_OPPORTUNITY","95","3.1229454306377384"
"margin_3F","2026-02","night","PASSIVE_HUMIDIFY_OPPORTUNITY","9","2.6785714285714284"
"margin_3F","2026-02","night","PASSIVE_VENT_COOL_DRY","8","2.380952380952381"
"margin_3F","2026-02","night","MISSING_DATA","7","2.0833333333333335"
"margin_3F","2026-02","all","HEAT_MIN_VENT","7","1.0416666666666667"
"margin_3F","2026-02","day","HEAT_MIN_VENT","4","1.1904761904761905"
"margin_3F","2026-02","night","HEAT_MIN_VENT","3","0.8928571428571429"
